run_id,ordinal,seed,campaign_id,fault_point,data_origin,execution_mode,process_pid,process_exit_code,process_started_at,checkpoint_reached_at,process_killed_at,restart_completed_at,attempts_created,lease_recoveries,observations_staged,observations_received,observations_accepted,corrupted_receipts,accepted_outcomes,duplicate_suppressions,hard_budget,budget_committed,budget_reserved,budget_consumed,budget_released,replay_equal,package_verified,objects_referenced,objects_verified,package_id,package_sha256,failure_codes,exclusions
phase7-20260813-100,31,20260844,1f674de1-c040-4f90-87b4-057558bd6230,during_evidence_export,synthetic,replay,32344,1,2026-08-13T15:23:30.984218Z,2026-08-13T15:23:33.379913Z,2026-08-13T15:23:33.379913Z,2026-08-13T15:23:33.596673Z,2,0,1,1,1,0,1,1,3,2,2,2,0,True,True,2,1,experiment-package:1b0ef670cfc4c13245e55998ccda7c0a,5e4facdb600ec5811508c5f4469e033dfcb1c2dd2f5b1978cfa3b1dad15c0096,[],[]
phase7-20260813-100,32,20260845,c444ea0e-cfde-40b1-87ce-9ad7bb306d76,during_object_upload,synthetic,replay,30848,1,2026-08-13T15:23:33.699711Z,2026-08-13T15:23:37.164258Z,2026-08-13T15:23:37.164258Z,2026-08-13T15:23:40.881227Z,3,1,1,1,1,0,1,1,3,3,3,3,0,True,True,2,1,experiment-package:9962b7c41c3ca9b6271957b5901ef69d,3f45a495c519882a6f009a8fdc204f98d907b074a5045c8c807eb46223d489de,"[""lease_lost""]",[]
phase7-20260813-100,33,20260846,7886f262-3928-4622-b0aa-c10b8917bb73,after_commit_before_acknowledgement,synthetic,replay,38992,1,2026-08-13T15:23:40.962071Z,2026-08-13T15:23:44.318781Z,2026-08-13T15:23:44.318781Z,2026-08-13T15:23:48.041722Z,2,0,1,1,1,0,1,1,3,2,2,2,0,True,True,2,1,experiment-package:eecb260badc1f7b287f3405c0f20557e,a680d90d3c162ffee4a62c6690699fd4fc8baee66431f01490691d756377dd0a,[],[]
phase7-20260813-100,34,20260847,ae704d06-66ad-4b3d-8fa0-bc5eab031700,during_evidence_export,synthetic,replay,35260,1,2026-08-13T15:23:50.401258Z,2026-08-13T15:23:52.243116Z,2026-08-13T15:23:52.243116Z,2026-08-13T15:23:52.501031Z,2,0,1,1,1,0,1,1,3,2,2,2,0,True,True,2,1,experiment-package:e1c3fff835834de977cfece3f739fa10,c3519591ac8c39d4239edda5008aa4402726d61544007c72a87e58a6dc8473f2,[],[]
phase7-20260813-100,35,20260848,c6cbf15f-2f7c-43d7-b20f-40762aef8c16,during_evidence_export,synthetic,replay,12456,1,2026-08-13T15:23:55.378548Z,2026-08-13T15:23:57.325804Z,2026-08-13T15:23:57.325804Z,2026-08-13T15:23:57.479029Z,2,0,1,1,1,0,1,1,3,2,2,2,0,True,True,2,1,experiment-package:507a82c6993a1673c3e5097e585bd5d7,4a68dc5e1b06b7759b03957050a69e54882f74a02dc9abfc247e6634340afea1,[],[]
phase7-20260813-100,36,20260849,d70fc10d-5775-4e4a-abc1-d3ed2a3be71a,after_lease_acquisition,synthetic,replay,20816,1,2026-08-13T15:23:57.558473Z,2026-08-13T15:24:00.124644Z,2026-08-13T15:24:00.124644Z,2026-08-13T15:24:04.573310Z,2,1,1,1,1,0,1,1,3,2,3,2,1,True,True,2,1,experiment-package:bf85bc02a15ecc32721941e0839a6c61,f4f8e50329054b7c02d14517d9f16afb241c2453dcb2ba4874a9ebb2b56ac04d,[],[]
phase7-20260813-100,37,20260850,da45a71c-0f1b-4522-81a5-9119a448adb4,after_commit_before_acknowledgement,synthetic,replay,23060,1,2026-08-13T15:24:04.647402Z,2026-08-13T15:24:07.785719Z,2026-08-13T15:24:07.785719Z,2026-08-13T15:24:10.927001Z,2,0,1,1,1,0,1,1,3,2,2,2,0,True,True,2,1,experiment-package:1788e4cfa47f6bc21c5b3d5f6c5ce212,6b7a337a822ac03abc18ca88e974f6ecd66cd556ee86cfeb99155d4de254a30a,[],[]
phase7-20260813-100,38,20260851,d5de7bd1-021b-407e-ac83-a04f0ae3d654,after_lease_acquisition,synthetic,replay,32348,1,2026-08-13T15:24:11.007284Z,2026-08-13T15:24:14.037996Z,2026-08-13T15:24:14.037996Z,2026-08-13T15:24:17.975149Z,2,1,1,1,1,0,1,1,3,2,3,2,1,True,True,2,1,experiment-package:977a46a49fbdf796398a96332cb6c6ac,25008149c9079774fec75f485deaf72a318fa52bf269660aa308482d54eced88,[],[]
phase7-20260813-100,39,20260852,47d20867-15c9-45bc-8889-18340a643a03,during_object_upload,synthetic,replay,32780,1,2026-08-13T15:24:18.046137Z,2026-08-13T15:24:21.180176Z,2026-08-13T15:24:21.180176Z,2026-08-13T15:24:26.648845Z,3,1,1,1,1,0,1,1,3,3,3,3,0,True,True,2,1,experiment-package:94c6f2c4fb952c942b7ffcdab8a5bbc0,7312db1116a456cae1dac19fb10026a4e6818ccc1a980db66c15fee79d130b4a,"[""lease_lost""]",[]
phase7-20260813-100,40,20260853,6d0132f3-e034-4f94-9387-55c181663900,after_lease_acquisition,synthetic,replay,29956,1,2026-08-13T15:24:26.743790Z,2026-08-13T15:24:32.239644Z,2026-08-13T15:24:32.239644Z,2026-08-13T15:24:36.874597Z,2,1,1,1,1,0,1,1,3,2,3,2,1,True,True,2,1,experiment-package:0ad8c2ae3c03361f98ea27571e66765a,4a7bfdbbd898f29e1f32817c2b49046107250ad43b3776cc5387cfbc4b379164,[],[]
phase7-20260813-100,41,20260854,f4eacdcc-0342-47d6-bdfb-ea7642655326,during_evidence_export,synthetic,replay,35008,1,2026-08-13T15:24:40.613375Z,2026-08-13T15:24:43.017649Z,2026-08-13T15:24:43.017649Z,2026-08-13T15:24:43.170810Z,2,0,1,1,1,0,1,1,3,2,2,2,0,True,True,2,1,experiment-package:147277e8a006d46c0349c666e6564383,c20f96a0735b6a40a18f38beb7a31a15fa92a5cddf5e50f23501a801fe0b7206,[],[]
phase7-20260813-100,42,20260855,5bd63eff-2e2c-416a-aad2-ed12427e6a7e,during_object_upload,synthetic,replay,17924,1,2026-08-13T15:24:43.247610Z,2026-08-13T15:24:48.811845Z,2026-08-13T15:24:48.811845Z,2026-08-13T15:24:53.839081Z,3,1,1,1,1,0,1,1,3,3,3,3,0,True,True,2,1,experiment-package:d1e2cc384e4f6268a2a959abdc11fbc1,ff5482fc9eadd965da54ef6ed95e02f2645f92f4fda1a79779cf7ce9a9a701bc,"[""lease_lost""]",[]
phase7-20260813-100,43,20260856,cd6374d8-0fa8-4a68-bf16-7c239a3a2bfe,after_adapter_return_before_upload,synthetic,replay,4548,1,2026-08-13T15:24:53.924958Z,2026-08-13T15:24:57.727820Z,2026-08-13T15:24:57.727820Z,2026-08-13T15:25:02.885865Z,3,1,1,1,1,0,1,1,3,3,3,3,0,True,True,2,1,experiment-package:4fb88e7a1308c3e1ac9e70a86ac85126,b9def2bac71026c8cac05332e9e6c82a2f3f4a08e580d77588a3b144311aa34d,"[""lease_lost""]",[]
phase7-20260813-100,44,20260857,59cbeb32-5252-4d24-b89f-50f50964d679,after_adapter_return_before_upload,synthetic,replay,23440,1,2026-08-13T15:25:02.957424Z,2026-08-13T15:25:07.017031Z,2026-08-13T15:25:07.017031Z,2026-08-13T15:25:12.023007Z,3,1,1,1,1,0,1,1,3,3,3,3,0,True,True,2,1,experiment-package:bed2b6816292bd4a094cb7582cd30c45,8ef9e6b37c7f8e1f652c453cab997cd8bd78249a9641f42220d4e493bd410640,"[""lease_lost""]",[]
phase7-20260813-100,45,20260858,bc38c14c-d8fa-4954-b1ab-d2af6df6d2a9,after_commit_before_acknowledgement,synthetic,replay,16936,1,2026-08-13T15:25:12.114958Z,2026-08-13T15:25:17.514919Z,2026-08-13T15:25:17.514919Z,2026-08-13T15:25:22.256845Z,2,0,1,1,1,0,1,1,3,2,2,2,0,True,True,2,1,experiment-package:4f1ca0510c6492a514296a2e61791f8c,b36945a1356689361f9815c51080dacc7a7c1bfb9d55e6cc665408a11ac4f0fc,[],[]
phase7-20260813-100,46,20260859,d0cb5535-5a73-4a33-9d7b-e2be378f10fc,after_commit_before_acknowledgement,synthetic,replay,38212,1,2026-08-13T15:25:22.337301Z,2026-08-13T15:25:27.069092Z,2026-08-13T15:25:27.069092Z,2026-08-13T15:25:31.632071Z,2,0,1,1,1,0,1,1,3,2,2,2,0,True,True,2,1,experiment-package:f3d91789d04ac5955dabf3f10ef96251,706dd051261ca8b027584e79e5936d0d6243c69ca55fe896bcfd7262f49ada8e,[],[]
phase7-20260813-100,47,20260860,59ea5b03-51b3-403a-9a2d-1b852f3eaab5,after_commit_before_acknowledgement,synthetic,replay,39016,1,2026-08-13T15:25:31.697565Z,2026-08-13T15:25:35.111586Z,2026-08-13T15:25:35.111586Z,2026-08-13T15:25:39.866711Z,2,0,1,1,1,0,1,1,3,2,2,2,0,True,True,2,1,experiment-package:5605e96f69515408b416199350a47430,244d7942840ba37c3625e72cf28e6bc78d416742fbe789c7aec736b8f6078a0d,[],[]
phase7-20260813-100,48,20260861,48dd37ad-ac19-4649-aac0-8fb0a40e95ea,after_commit_before_acknowledgement,synthetic,replay,36712,1,2026-08-13T15:25:39.929864Z,2026-08-13T15:25:43.528562Z,2026-08-13T15:25:43.528562Z,2026-08-13T15:25:47.748279Z,2,0,1,1,1,0,1,1,3,2,2,2,0,True,True,2,1,experiment-package:3979beacef41ee48bb0cfeb8ee2447af,ab18d03c56101b4159920c2ee4a0be65ab544432b9f3a6152774e0f16ad4afee,[],[]
phase7-20260813-100,49,20260862,7c6d06d3-0c61-485c-acf8-23d1b851dea2,during_object_upload,synthetic,replay,27088,1,2026-08-13T15:25:47.821579Z,2026-08-13T15:25:51.112528Z,2026-08-13T15:25:51.112528Z,2026-08-13T15:25:55.393872Z,3,1,1,1,1,0,1,1,3,3,3,3,0,True,True,2,1,experiment-package:7510f371664e2a78d4b2e52bfcabe29f,695573658476c583a4c8bd3af640839a9e64b816bf9838978251683297e41db1,"[""lease_lost""]",[]
phase7-20260813-100,50,20260863,87b5ce0a-2af4-481b-aa1f-c3c02dc28931,after_commit_before_acknowledgement,synthetic,replay,35896,1,2026-08-13T15:25:55.444899Z,2026-08-13T15:25:58.917816Z,2026-08-13T15:25:58.917816Z,2026-08-13T15:26:03.537546Z,2,0,1,1,1,0,1,1,3,2,2,2,0,True,True,2,1,experiment-package:3475d93f617876a2e46376f6ff614db5,f774c97c8b5cb913abe202028be4f7bfd4eacbeadf6861e6a105472df667641f,[],[]
phase7-20260813-100,51,20260864,c624ec0a-5c8f-413f-99c0-c57e85617984,after_adapter_return_before_upload,synthetic,replay,37116,1,2026-08-13T15:26:03.603893Z,2026-08-13T15:26:07.318577Z,2026-08-13T15:26:07.318577Z,2026-08-13T15:26:12.277130Z,3,1,1,1,1,0,1,1,3,3,3,3,0,True,True,2,1,experiment-package:d44b07df708942f47df26b2137b093e4,92e05080ed5d226eba221749b0129181a725d999683a686e10850a3234e1cfa6,"[""lease_lost""]",[]
phase7-20260813-100,52,20260865,db21d30b-ff2c-4431-8a8a-17a2ec046190,after_upload_before_outcome_transaction,synthetic,replay,33248,1,2026-08-13T15:26:12.332475Z,2026-08-13T15:26:15.148264Z,2026-08-13T15:26:15.148264Z,2026-08-13T15:26:20.116637Z,3,1,1,1,1,0,1,1,3,3,3,3,0,True,True,2,1,experiment-package:c145488cc9dbc636a0d84264ba9250a4,e98fa2dce9ffcefadf1c9e0f296b9ed945afed8aa37a34f692be48b3b714103e,"[""lease_lost""]",[]
phase7-20260813-100,53,20260866,96e3f7c3-fa35-46dd-bafa-9b3d66aad56d,during_object_upload,synthetic,replay,38660,1,2026-08-13T15:26:20.227864Z,2026-08-13T15:26:24.048637Z,2026-08-13T15:26:24.048637Z,2026-08-13T15:26:29.169478Z,3,1,1,1,1,0,1,1,3,3,3,3,0,True,True,2,1,experiment-package:8edf504cc899b56acd2d05dd18cb2ceb,ebe272bbb36fcf0d6f63259279e916fab8913a0fb61285a4c8b907b12b33fa2f,"[""lease_lost""]",[]
phase7-20260813-100,54,20260867,125d599f-5e20-4e67-8583-e8cdfd21f056,after_adapter_return_before_upload,synthetic,replay,28476,1,2026-08-13T15:26:29.244139Z,2026-08-13T15:26:32.889802Z,2026-08-13T15:26:32.889802Z,2026-08-13T15:26:37.903499Z,3,1,1,1,1,0,1,1,3,3,3,3,0,True,True,2,1,experiment-package:0a3045b268a310525c1daf1866400d3c,c7c67bb391a9f9e897e3d25bf42f98e37ed8894d1d17bb814a97c85dac3739c8,"[""lease_lost""]",[]
phase7-20260813-100,55,20260868,bf5c4dfe-40fa-4789-bf66-f9b667f105ed,during_evidence_export,synthetic,replay,38972,1,2026-08-13T15:26:41.833104Z,2026-08-13T15:26:43.876601Z,2026-08-13T15:26:43.876601Z,2026-08-13T15:26:43.993339Z,2,0,1,1,1,0,1,1,3,2,2,2,0,True,True,2,1,experiment-package:e6c1d159f4477c0b4afb0a6aed1c412b,5893a518422290094627dbe0bd1fd44272d4ab713a2983f734c3018a98c289f5,[],[]
phase7-20260813-100,56,20260869,28294cf5-321a-459b-90f2-d48c7a99d245,after_upload_before_outcome_transaction,synthetic,replay,11328,1,2026-08-13T15:26:44.052772Z,2026-08-13T15:26:47.504869Z,2026-08-13T15:26:47.504869Z,2026-08-13T15:26:52.806155Z,3,1,1,1,1,0,1,1,3,3,3,3,0,True,True,2,1,experiment-package:ef6e24fe8073ef1c587d3d67e6352267,8fac3971102e9fe6a927cbbe4cad8f0b74716879f4c6d2726a84272af26c1619,"[""lease_lost""]",[]
phase7-20260813-100,57,20260870,78ef6b4e-b1ee-4618-b573-ef1007699e43,after_lease_acquisition,synthetic,replay,28676,1,2026-08-13T15:26:52.899417Z,2026-08-13T15:26:57.139661Z,2026-08-13T15:26:57.139661Z,2026-08-13T15:27:04.593029Z,2,1,1,1,1,0,1,1,3,2,3,2,1,True,True,2,1,experiment-package:af7df53822c9cda3a6029a2d0adeb213,86c1b6017c997494302bdeb0bb2c0f41411d185a48bc84ce77dcac643bbc375c,[],[]
phase7-20260813-100,58,20260871,c04f2c07-1319-4eb0-bba8-f41a44594b72,after_commit_before_acknowledgement,synthetic,replay,18660,1,2026-08-13T15:27:04.736923Z,2026-08-13T15:27:10.073870Z,2026-08-13T15:27:10.073870Z,2026-08-13T15:27:14.916280Z,2,0,1,1,1,0,1,1,3,2,2,2,0,True,True,2,1,experiment-package:26f2aa5185fbc3cd0ebca82e87cd1bef,794b411fbae6b5a42768e346ecb21a1113a19d890b32248510ef114e28ea8031,[],[]
phase7-20260813-100,59,20260872,b411eb8f-a546-4aa2-aaf3-3d790cbd5f05,after_upload_before_outcome_transaction,synthetic,replay,38204,1,2026-08-13T15:27:14.985522Z,2026-08-13T15:27:18.420231Z,2026-08-13T15:27:18.420231Z,2026-08-13T15:27:23.877233Z,3,1,1,1,1,0,1,1,3,3,3,3,0,True,True,2,1,experiment-package:70f05379470b5ff03420fa79aa00b7f9,d9a6ddc5a0b9b55c85a70206668b5d40d73c351b5aa80cc77c0aa22ebfe428a1,"[""lease_lost""]",[]
phase7-20260813-100,60,20260873,a36a8519-635c-4a9a-89f7-e74603e5afb3,after_upload_before_outcome_transaction,synthetic,replay,22800,1,2026-08-13T15:27:23.954088Z,2026-08-13T15:27:27.699776Z,2026-08-13T15:27:27.699776Z,2026-08-13T15:27:32.796626Z,3,1,1,1,1,0,1,1,3,3,3,3,0,True,True,2,1,experiment-package:ac1ab626b34d48e7c52bb0535780ea57,7c1f3fb2cf39619bf0bc76ac93957250b94e6943477d82168568cac60e9c8312,"[""lease_lost""]",[]
phase7-20260813-100,61,20260874,b20cf37e-2d82-44a8-9f5f-3aa42695fbc2,after_lease_acquisition,synthetic,replay,28400,1,2026-08-13T15:27:32.869649Z,2026-08-13T15:27:36.456534Z,2026-08-13T15:27:36.456534Z,2026-08-13T15:27:41.119291Z,2,1,1,1,1,0,1,1,3,2,3,2,1,True,True,2,1,experiment-package:151eec45cf4c45784f43b7e7b5695ed5,db7e55cf5d6297e28adaba162d5a78aea684ea8db0b77370593084357f5d58d6,[],[]
phase7-20260813-100,62,20260875,8917decd-bef5-4230-8e03-1f0c56458e39,during_evidence_export,synthetic,replay,39100,1,2026-08-13T15:27:45.397031Z,2026-08-13T15:27:47.395127Z,2026-08-13T15:27:47.395127Z,2026-08-13T15:27:47.558603Z,2,0,1,1,1,0,1,1,3,2,2,2,0,True,True,2,1,experiment-package:d4456cd68fb71aee1b6f6414370729fa,3d832c83c7794699f100087e73da9aa4adc94bdd7cd3f0d0644d296c4149a983,[],[]
phase7-20260813-100,63,20260876,de49fa8b-4661-45f1-bea9-ca9608e9558a,after_commit_before_acknowledgement,synthetic,replay,17928,1,2026-08-13T15:27:47.632347Z,2026-08-13T15:27:50.877603Z,2026-08-13T15:27:50.877603Z,2026-08-13T15:27:55.993969Z,2,0,1,1,1,0,1,1,3,2,2,2,0,True,True,2,1,experiment-package:a6f60c77e44f4a5b75f0849c78a69677,428dfe470b4103d9e99a98ed35a256e6a4e63b5f24a37a0dc623f70ad25a98b2,[],[]
phase7-20260813-100,64,20260877,86ba137f-61a2-4ac2-b91c-e690e4474b40,after_lease_acquisition,synthetic,replay,28920,1,2026-08-13T15:27:56.058481Z,2026-08-13T15:27:59.343024Z,2026-08-13T15:27:59.343024Z,2026-08-13T15:28:04.861979Z,2,1,1,1,1,0,1,1,3,2,3,2,1,True,True,2,1,experiment-package:bad71cecccadb4dc69359ed8f21812c8,fb7da99237db2d882718654cc833317b030a9c570c98448ce82f7072913b7ba6,[],[]
phase7-20260813-100,65,20260878,d384007b-c0c7-4a07-99e0-23d7fbbead56,after_upload_before_outcome_transaction,synthetic,replay,38244,1,2026-08-13T15:28:04.935819Z,2026-08-13T15:28:08.675778Z,2026-08-13T15:28:08.675778Z,2026-08-13T15:28:14.159312Z,3,1,1,1,1,0,1,1,3,3,3,3,0,True,True,2,1,experiment-package:20226041115fe6332083f416f9d06b10,596f37d110e661eab4d82030e4493e3a569222692e63433c809046e8859ad550,"[""lease_lost""]",[]
phase7-20260813-100,66,20260879,8c8ea74e-2648-4dcb-bca7-0295f341a56e,after_lease_acquisition,synthetic,replay,27056,1,2026-08-13T15:28:14.226800Z,2026-08-13T15:28:17.973982Z,2026-08-13T15:28:17.973982Z,2026-08-13T15:28:23.298033Z,2,1,1,1,1,0,1,1,3,2,3,2,1,True,True,2,1,experiment-package:9de4b4e42500a99503e0c66d27fced8d,5ae70b4144399c667fcaec5858dcbc6ba2121c38f6d9f7f7fa25161d7c62ac31,[],[]
phase7-20260813-100,67,20260880,e5c78838-d72a-4976-81cb-e80189296002,after_upload_before_outcome_transaction,synthetic,replay,38416,1,2026-08-13T15:28:23.382462Z,2026-08-13T15:28:27.282087Z,2026-08-13T15:28:27.282087Z,2026-08-13T15:28:32.493872Z,3,1,1,1,1,0,1,1,3,3,3,3,0,True,True,2,1,experiment-package:3701d18dd18dfc5adcf8750834f36a07,65c3692de54ff391321567d7749ffdf5a51d98996f101a57432d28544c6e296e,"[""lease_lost""]",[]
phase7-20260813-100,68,20260881,27b887d3-a2e9-44af-9a78-44b4bc07f6c2,during_evidence_export,synthetic,replay,33644,1,2026-08-13T15:28:36.926575Z,2026-08-13T15:28:39.131633Z,2026-08-13T15:28:39.131633Z,2026-08-13T15:28:39.266996Z,2,0,1,1,1,0,1,1,3,2,2,2,0,True,True,2,1,experiment-package:9bccb410446defe8e240256726327c82,acd40b0b29bf1118960b4464eddfa04864ad91ac95a5459bd9318773e126aca3,[],[]
phase7-20260813-100,69,20260882,fca390dd-591a-4b30-9071-fba97647aaca,after_adapter_return_before_upload,synthetic,replay,18544,1,2026-08-13T15:28:39.334019Z,2026-08-13T15:28:42.929843Z,2026-08-13T15:28:42.929843Z,2026-08-13T15:28:48.851081Z,3,1,1,1,1,0,1,1,3,3,3,3,0,True,True,2,1,experiment-package:23bd010884c9bff28379f89b4d4e2de2,36f4f590f5f31182f51e39e4f6883409a6d508ba1499c725ece6d22087cea449,"[""lease_lost""]",[]
phase7-20260813-100,70,20260883,47e0cf17-3b46-4ef7-bd1e-301a0b178d6c,during_evidence_export,synthetic,replay,34276,1,2026-08-13T15:28:53.324159Z,2026-08-13T15:28:55.370534Z,2026-08-13T15:28:55.370534Z,2026-08-13T15:28:55.518202Z,2,0,1,1,1,0,1,1,3,2,2,2,0,True,True,2,1,experiment-package:6acb1ca5d245cafd48ca5520c0a1fb6f,d4968bda9c89fab5c3e3f6d77ad9eab28527a41e4f41221bff207fb76776fb1f,[],[]
phase7-20260813-100,71,20260884,9c646f85-7801-4760-b6c3-684cc20fda21,after_adapter_return_before_upload,synthetic,replay,25552,1,2026-08-13T15:28:55.599897Z,2026-08-13T15:28:59.597379Z,2026-08-13T15:28:59.597379Z,2026-08-13T15:29:05.661466Z,3,1,1,1,1,0,1,1,3,3,3,3,0,True,True,2,1,experiment-package:e6b9d7033e1d5e6d76bc9c35899f1ae0,2ec9cd9ed497d4d1e7d36f678e96d511d28bfd2c8941e7ef43d39ed4cc94d667,"[""lease_lost""]",[]
phase7-20260813-100,72,20260885,072d4372-08f2-4c90-b42e-57af4ee751c1,during_object_upload,synthetic,replay,35768,1,2026-08-13T15:29:05.733141Z,2026-08-13T15:29:09.651851Z,2026-08-13T15:29:09.651851Z,2026-08-13T15:29:15.928779Z,3,1,1,1,1,0,1,1,3,3,3,3,0,True,True,2,1,experiment-package:2df114372364ff8d287ab37123b0e5a4,aaac5d4a1b0821fecd35b47e2be1c9eadd03a9796e94686fed43157dffa3ec96,"[""lease_lost""]",[]
phase7-20260813-100,73,20260886,cb133b65-1429-4249-b345-1b7b78f28dea,during_evidence_export,synthetic,replay,29732,1,2026-08-13T15:29:20.105577Z,2026-08-13T15:29:21.744139Z,2026-08-13T15:29:21.744139Z,2026-08-13T15:29:21.891671Z,2,0,1,1,1,0,1,1,3,2,2,2,0,True,True,2,1,experiment-package:9927872772614a8179595a80c7a20773,df91506968b4fce6a76488bb4c5459fb5062edc05947bb1a79dfe63311e9c625,[],[]
phase7-20260813-100,74,20260887,b5f6266d-f6f5-4109-a632-fca8823a3300,after_lease_acquisition,synthetic,replay,38364,1,2026-08-13T15:29:21.954646Z,2026-08-13T15:29:26.316563Z,2026-08-13T15:29:26.316563Z,2026-08-13T15:29:31.877413Z,2,1,1,1,1,0,1,1,3,2,3,2,1,True,True,2,1,experiment-package:68be63ee7b4970504cebcbead5603493,ecc4d6d5d20328aaef0cfcd0e64c7e9ca2b5199634d7d7897951bd3a97bda9e7,[],[]
phase7-20260813-100,75,20260888,01590fe3-e7ca-4e25-8b3a-1f3030e6885d,during_evidence_export,synthetic,replay,38332,1,2026-08-13T15:29:36.836947Z,2026-08-13T15:29:38.784010Z,2026-08-13T15:29:38.784010Z,2026-08-13T15:29:38.951449Z,2,0,1,1,1,0,1,1,3,2,2,2,0,True,True,2,1,experiment-package:659e106425bb6b4705762aeb5b262565,0980916715b1f4f41b9e867f4808e6d70d0003b7fc677790f4711a863fb58dbc,[],[]
phase7-20260813-100,76,20260889,b9606d88-c543-461e-b948-1d89709557e4,after_commit_before_acknowledgement,synthetic,replay,4500,1,2026-08-13T15:29:39.011082Z,2026-08-13T15:29:42.677709Z,2026-08-13T15:29:42.677709Z,2026-08-13T15:29:48.450508Z,2,0,1,1,1,0,1,1,3,2,2,2,0,True,True,2,1,experiment-package:5563af1211b86b3666d22ef811b7ebeb,e3ba6e08d3e7c59d2b38df65a0a9508872008202904c56d7aa518e7d514eee5c,[],[]
phase7-20260813-100,77,20260890,1e330dca-c472-448e-b9b0-abb37eec951e,after_adapter_return_before_upload,synthetic,replay,30160,1,2026-08-13T15:29:48.510696Z,2026-08-13T15:29:51.994024Z,2026-08-13T15:29:51.994024Z,2026-08-13T15:29:58.260885Z,3,1,1,1,1,0,1,1,3,3,3,3,0,True,True,2,1,experiment-package:216c208c2c003d83d714e4849075d5dd,4f5eca006d620e4fc0fd37f62b61856428bb25ed36106d1e5cb3a205b65260b6,"[""lease_lost""]",[]
phase7-20260813-100,78,20260891,48759d52-8893-4de1-9344-b3ee0f5e48a8,after_upload_before_outcome_transaction,synthetic,replay,12876,1,2026-08-13T15:29:58.322188Z,2026-08-13T15:30:01.707813Z,2026-08-13T15:30:01.707813Z,2026-08-13T15:30:08.113355Z,3,1,1,1,1,0,1,1,3,3,3,3,0,True,True,2,1,experiment-package:63b8c5f983a258245b45d0b31f6ee9af,2c899a8647da720594b6a3c54ddd7b76a3ba1c5c0a2a13e7440ab4fccdf49e9b,"[""lease_lost""]",[]
phase7-20260813-100,79,20260892,39c05254-5da1-43e2-9eed-044e22381b6f,during_evidence_export,synthetic,replay,29620,1,2026-08-13T15:30:12.698520Z,2026-08-13T15:30:14.860248Z,2026-08-13T15:30:14.860248Z,2026-08-13T15:30:15.080727Z,2,0,1,1,1,0,1,1,3,2,2,2,0,True,True,2,1,experiment-package:bc5faf0f6c99a6b5e052754b18d133b8,3489c63a24e0452aac4c046aa74998820f80bfa899b599a574cab42980d40c70,[],[]
